client_idx,global_round,bw_up_mbps,bw_down_mbps,rtt_ms,comm_time
2,48,8.712553025820329,16.53403310745116,33.916387779390206,0.033916387779390204
2,49,8.91628018817645,15.239648654870802,36.72903710941565,0.03672903710941565
2,50,11.008280064490963,13.885386390622077,37.11267148407782,0.03711267148407782
2,51,10.696097408353378,13.65690562034625,37.18721816861527,0.03718721816861527
2,52,10.178954788512202,13.715384201184142,34.95093983145065,0.034950939831450645
2,53,10.338013751657842,16.362977879123903,34.92516328117504,0.03492516328117504
2,54,10.081886024688663,15.388659120395916,37.34564465817186,0.037345644658171855
2,55,9.048733700410427,19.64211648461245,35.375932729967126,0.03537593272996713
2,56,10.362320031352567,19.927766510418593,38.3951275449771,0.0383951275449771
2,57,10.314126600817504,22.668693436380313,35.813965541574724,0.035813965541574726
2,58,10.980094100031044,19.632636961214615,32.82750985587281,0.032827509855872815
2,59,9.780642646166594,18.426146088086153,32.232228174704694,0.0322322281747047
2,60,9.62524935000865,18.811175053523627,29.306549110914414,0.029306549110914414
3,13,37.22524102560058,52.443957571882784,13.588558790343935,0.013588558790343935
3,14,34.193617062639944,55.85736634219938,13.490078813562242,0.013490078813562243
3,15,33.933210579094236,47.381457579618164,12.96595786836961,0.01296595786836961
3,16,35.14209968051402,47.69744811554314,13.832522581382083,0.013832522581382083
4,37,5.6979985127109645,24.48421488383948,31.927457070208582,0.03192745707020858
4,38,7.018603271472164,23.607172938405206,31.714583873380267,0.03171458387338027
4,39,7.836728805547408,20.467439830104656,35.76820712153177,0.035768207121531774
4,40,8.789478228273017,20.265939323218426,33.88852206414079,0.03388852206414079
4,41,8.58938325218218,20.014684348420403,29.945807059165244,0.029945807059165244
4,42,8.689673529369113,16.708102282198123,26.23521533399008,0.02623521533399008
4,43,7.895558636360105,18.024497858921503,24.780822960030445,0.024780822960030445
4,44,8.343610360565956,18.07690738421675,26.76242752653493,0.02676242752653493
4,45,7.888492364473936,19.357187043128903,31.10557630044196,0.03110557630044196
4,46,7.236474121855974,20.069608916454165,27.63869828766579,0.02763869828766579
4,47,7.324854784927256,18.751274127851303,22.584505830875326,0.022584505830875325
